Transaction_ID,Date,Region,Product_Variant,Channel,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Customer_Score
RB03214,2024-05-22,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,624,21309.85,4,10.0
RB07858,2024-09-09,USA-EAST,Sugarfree,Social Media,90,700,18308.7,3,8.0
RB02549,2024-07-06,USA-WEST,Original Blue,f1 sponsorship,80,389,11052.33,1,5.0
RB01076-DUP,2023-07-10,USA-EAST,Sugarfree,f1 sponsorship,90,574,46916.38,3,8.0
RB03733,2024-03-29,TH-CENTRAL,Original Blue,in-store promo,80,371,8938.05,1,6.0
RB07663,2024-07-31,USA-WEST,Red Edition,in-store promo,75,438,45791.85,3,6.0
RB01074,2023-10-12,USA-EAST,Original Blue,extreme sports,80,715,33741.68,2,6.0
RB08422,2023-01-10,TH-EAST,Tropical Edition,TV Ad,85,447,57255.13,3,9.0
RB01843,2024-09-06,USA-WEST,Tropical Edition,extreme sports,85,549,27273.42,2,5.0
RB09591,2024-05-25,USA-EAST,Tropical Edition,extreme sports,85,586,16770.71,2,7.0
RB01438,2023-08-01,TH-EAST,Sugarfree,in-store promo,90,743,56054.32,1,6.0
RB06406,2023-08-20,TH-CENTRAL,Red Edition,f1 sponsorship,75,653,9697.82,4,1.0
RB00788,2023-08-05,TH-EAST,Krating Daeng 250,Social Media,60,639,31535.96,0,4.0
RB02822,2023-06-20,TH-EAST,Tropical Edition,extreme sports,85,617,13789.5,2,7.0
RB05922,2023-01-29,TH-CENTRAL,Krating Daeng 250,extreme sports,60,293,24961.09,2,6.0
RB08632,2023-03-21,TH-NORTH,Krating Daeng 250,extreme sports,60,497,32619.46,0,5.0
RB02568,2023-08-01,TH-NORTH,Tropical Edition,TV Ad,85,427,32658.19,0,5.0
RB01570,2024-03-21,TH-NORTH,Krating Daeng 250,extreme sports,60,694,59330.95,2,9.0
RB02548,2023-11-28,TH-CENTRAL,Original Blue,Social Media,80,393,15117.39,1,5.0
RB02267,2024-09-09,TH-NORTH,Sugarfree,TV Ad,90,703,28849.5,2,7.0
RB01834,2023-03-25,TH-CENTRAL,Tropical Edition,TV Ad,85,361,36345.02,1,6.0
RB02708,2024-12-20,TH-EAST,Red Edition,Social Media,75,458,48932.16,1,8.0
RB00810,2024-09-01,EUROPE-EU,Krating Daeng 250,TV Ad,60,523,13297.16,3,7.0
RB01727,2024-04-11,TH-NORTH,Krating Daeng 250,f1 sponsorship,60,516,12629.26,1,6.0
RB01059,2024-07-28,TH-EAST,Red Edition,in-store promo,75,441,6867.34,5,6.0
RB03553,2024-04-18,TH-EAST,Krating Daeng 250,TV Ad,60,771,46235.34,3,9.0
RB01876,2024-02-16,TH-CENTRAL,Sugarfree,f1 sponsorship,90,374,27813.36,3,7.0
RB00173,2023-03-10,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,742,44289.86,2,10.0
RB02096,2024-01-12,ASIA-PACIFIC,Sugarfree,TV Ad,90,626,48221.32,2,6.0
RB09538,2023-04-18,TH-CENTRAL,Krating Daeng 250,Social Media,60,354,12580.13,2,10.0
RB02624,2024-03-08,TH-NORTH,Sugarfree,f1 sponsorship,90,647,32658.19,2,6.0
RB05850,2024-10-18,USA-EAST,Red Edition,Social Media,75,632,36152.07,2,4.0
RB06878,2023-08-25,TH-CENTRAL,Tropical Edition,Social Media,85,685,12554.65,1,6.0
RB02494,2023-08-29,USA-EAST,Tropical Edition,TV Ad,85,530,45908.17,3,8.0
RB02815,2023-11-19,EUROPE-EU,Sugarfree,in-store promo,90,383,37781.15,1,6.0
RB01070,2023-12-06,ASIA-PACIFIC,Krating Daeng 250,f1 sponsorship,60,464,47882.19,3,5.0
RB04353,2023-06-17,TH-EAST,Tropical Edition,TV Ad,85,823,52019.6,2,5.0
RB07176,2023-09-08,TH-EAST,Krating Daeng 250,TV Ad,60,501,48957.55,1,9.0
RB03510,2024-04-11,TH-NORTH,Original Blue,in-store promo,80,602,37805.22,3,3.0
RB01766,2023-04-29,TH-NORTH,Krating Daeng 250,f1 sponsorship,60,352,23038.98,0,4.0
RB06670,2024-01-13,USA-WEST,Krating Daeng 250,extreme sports,60,675,33050.77,5,8.0
RB03670,2023-05-07,ASIA-PACIFIC,Original Blue,TV Ad,80,411,39772.5,4,8.0
RB06611,2024-12-26,TH-CENTRAL,Krating Daeng 250,Social Media,60,428,47618.96,3,6.0
RB00457,2024-11-10,USA-WEST,Red Edition,f1 sponsorship,75,608,34953.2,2,6.0
RB02030,2024-02-22,TH-NORTH,Red Edition,in-store promo,75,531,10885.91,3,8.0
RB01734,2024-04-01,USA-EAST,Tropical Edition,in-store promo,85,527,21810.37,2,6.0
RB07035,2023-03-26,TH-SOUTH,Original Blue,in-store promo,80,737,58490.09,2,9.0
RB06372,2023-09-04,ASIA-PACIFIC,Krating Daeng 250,TV Ad,60,389,57383.9,5,8.0
RB08643,2024-09-07,TH-CENTRAL,Sugarfree,in-store promo,90,437,28356.93,0,5.0
RB05001,2024-01-19,EUROPE-EU,Tropical Edition,Social Media,85,480,58448.05,4,5.0
RB01695,2024-05-12,TH-NORTH,Tropical Edition,extreme sports,85,624,12873.91,2,4.0
RB02638,2023-10-26,TH-SOUTH,Red Edition,extreme sports,75,659,10677.36,2,8.0
RB08133,2023-07-02,TH-SOUTH,Krating Daeng 250,Social Media,60,505,22393.02,1,5.0
RB04499,2023-01-31,TH-SOUTH,Tropical Edition,extreme sports,85,571,36798.7,1,6.0
RB02910,2023-02-02,TH-NORTH,Tropical Edition,Social Media,85,541,35933.58,1,4.0
RB01360,2024-08-01,TH-CENTRAL,Sugarfree,Social Media,90,746,29147.37,1,5.0
RB06754,2024-10-11,TH-CENTRAL,Krating Daeng 250,extreme sports,60,570,45702.29,4,6.0
RB03149,2023-02-07,TH-SOUTH,Red Edition,extreme sports,75,557,34149.57,2,10.0
RB03779,2023-10-16,TH-NORTH,Original Blue,TV Ad,80,574,33074.98,4,4.0
RB08447,2023-04-22,TH-CENTRAL,Krating Daeng 250,Social Media,60,499,30492.91,5,5.0
RB04004,2023-04-05,TH-SOUTH,Original Blue,in-store promo,80,652,24932.48,0,1.0
RB07428,2024-02-05,TH-EAST,Tropical Edition,in-store promo,85,621,16435.77,2,2.0
RB06448,2024-05-19,USA-EAST,Krating Daeng 250,in-store promo,60,639,10945.93,1,3.0
RB05319,2024-04-19,USA-EAST,Sugarfree,TV Ad,90,611,35558.34,3,8.0
RB00858,2023-03-26,TH-CENTRAL,Original Blue,extreme sports,80,616,32658.19,1,10.0
RB08277,2023-11-17,TH-CENTRAL,Krating Daeng 250,TV Ad,60,551,27278.47,1,7.0
RB00429,2024-05-02,EUROPE-EU,Krating Daeng 250,in-store promo,60,341,56519.39,3,8.0
RB02966,2024-12-16,USA-EAST,Sugarfree,in-store promo,90,665,16337.08,2,5.0
RB00296,2023-01-07,USA-WEST,Tropical Edition,in-store promo,85,618,37137.49,2,5.0
RB05243,2024-07-21,TH-NORTH,Krating Daeng 250,in-store promo,60,638,40884.31,3,6.0
RB00733,2024-03-21,TH-NORTH,Sugarfree,TV Ad,90,431,51595.35,2,6.0
RB07263,2024-03-22,EUROPE-EU,Krating Daeng 250,TV Ad,60,574,32658.19,1,10.0
RB00479,2023-12-08,TH-EAST,Sugarfree,TV Ad,90,527,9164.71,2,5.0
RB00348,2024-05-16,EUROPE-EU,Krating Daeng 250,TV Ad,60,671,34636.66,4,2.0
RB03161,2023-08-31,TH-CENTRAL,Krating Daeng 250,TV Ad,60,573,57019.84,1,5.0
RB08640,2023-08-23,USA-WEST,Tropical Edition,f1 sponsorship,85,634,53605.04,2,6.0
RB09170,2024-04-19,ASIA-PACIFIC,Tropical Edition,Social Media,85,572,11026.87,2,6.0
RB04588,2024-11-26,TH-EAST,Sugarfree,TV Ad,90,595,32658.19,1,7.0
RB07814,2024-06-25,EUROPE-EU,Tropical Edition,TV Ad,85,653,46012.29,2,9.0
RB03575,2023-02-14,TH-CENTRAL,Tropical Edition,TV Ad,85,462,15744.76,2,7.0
RB02874,2023-04-11,USA-WEST,Tropical Edition,extreme sports,85,472,39022.94,2,8.0
RB04673,2024-10-04,TH-SOUTH,Sugarfree,in-store promo,90,547,5160.9,2,6.0
RB00258,2023-02-20,TH-CENTRAL,Sugarfree,extreme sports,90,703,42513.14,3,5.0
RB04672,2024-04-15,USA-WEST,Krating Daeng 250,extreme sports,60,757,48852.28,1,3.0
RB03869,2024-02-26,TH-NORTH,Krating Daeng 250,extreme sports,60,431,52117.92,3,6.0
RB05829,2023-07-14,TH-CENTRAL,Red Edition,in-store promo,75,707,33840.76,2,4.0
RB03728,2024-02-02,USA-WEST,Original Blue,TV Ad,80,802,47563.53,0,10.0
RB00412,2023-02-04,TH-EAST,Red Edition,extreme sports,75,529,11913.68,3,7.0
RB03379,2023-03-10,TH-CENTRAL,Red Edition,extreme sports,75,549,56464.68,2,6.0
RB01259,2024-08-19,TH-NORTH,Original Blue,TV Ad,80,669,40694.89,2,9.0
RB02313,2023-04-12,TH-NORTH,Krating Daeng 250,extreme sports,60,763,43906.28,3,7.0
RB03923,2023-01-15,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,400,51854.08,2,6.0
RB00322,2023-08-31,TH-SOUTH,Sugarfree,in-store promo,90,718,54513.55,2,5.0
RB01702,2023-09-14,ASIA-PACIFIC,Tropical Edition,extreme sports,85,409,14342.01,4,10.0
RB02358,2024-07-01,TH-CENTRAL,Krating Daeng 250,extreme sports,60,204,55754.52,1,6.0
RB03022,2024-04-08,USA-WEST,Sugarfree,TV Ad,90,855,32586.57,4,10.0
RB01436,2023-10-21,TH-NORTH,Original Blue,in-store promo,80,431,26036.74,4,6.0
RB00611,2024-08-21,TH-NORTH,Red Edition,TV Ad,75,583,52938.55,2,4.0
RB01783,2024-03-26,ASIA-PACIFIC,Original Blue,in-store promo,80,518,24350.14,2,3.0
RB01536,2023-09-22,TH-NORTH,Krating Daeng 250,TV Ad,60,616,14187.96,1,7.0
RB00534,2023-10-02,EUROPE-EU,Red Edition,extreme sports,75,442,31816.7,4,9.0
RB08547,2024-07-02,USA-WEST,Sugarfree,Social Media,90,576,13893.69,2,7.0
RB02964,2024-03-14,TH-NORTH,Krating Daeng 250,Social Media,60,578,28736.6,3,4.0
RB08103,2024-10-13,USA-EAST,Tropical Edition,extreme sports,85,584,42955.18,3,5.0
RB06748,2024-06-09,ASIA-PACIFIC,Tropical Edition,f1 sponsorship,85,488,7067.03,5,6.0
RB06119,2023-01-06,USA-EAST,Original Blue,extreme sports,80,697,28425.75,1,4.0
RB04256,2024-08-16,TH-NORTH,Krating Daeng 250,f1 sponsorship,60,440,51252.35,3,3.0
RB02991,2024-04-22,TH-EAST,Tropical Edition,TV Ad,85,702,15527.34,3,6.0
RB05765,2024-10-01,USA-EAST,Red Edition,Social Media,75,418,47865.79,2,5.0
RB02143,2023-02-27,TH-NORTH,Sugarfree,f1 sponsorship,90,542,37949.94,3,4.0
RB00707,2024-08-22,TH-SOUTH,Original Blue,in-store promo,80,10333,8733.59,0,7.0
RB02841,2023-01-16,TH-EAST,Krating Daeng 250,TV Ad,60,542,7329.84,3,6.0
RB06569,2023-10-27,TH-NORTH,Sugarfree,extreme sports,90,667,29869.24,1,10.0
RB09179,2023-06-28,EUROPE-EU,Krating Daeng 250,extreme sports,60,565,59181.23,2,8.0
RB03030,2023-09-30,TH-NORTH,Tropical Edition,f1 sponsorship,85,424,5132.23,3,5.0
RB03895,2024-11-27,USA-EAST,Krating Daeng 250,Social Media,60,538,33557.16,4,4.0
RB02401,2023-09-07,EUROPE-EU,Red Edition,f1 sponsorship,75,517,25032.2,2,4.0
RB07537,2023-04-30,TH-SOUTH,Red Edition,Social Media,75,13399,18360.11,1,6.0
RB04981,2024-06-06,TH-NORTH,Tropical Edition,Social Media,85,492,51035.47,1,3.0
RB01258,2024-06-30,TH-NORTH,Sugarfree,f1 sponsorship,90,690,20756.8,2,4.0
RB02291,2024-02-24,TH-SOUTH,Original Blue,extreme sports,80,334,13364.17,1,1.0
RB01503,2024-06-14,USA-WEST,Sugarfree,Social Media,90,583,21250.01,1,8.0
RB00789,2024-01-06,TH-CENTRAL,Tropical Edition,extreme sports,85,511,34604.32,3,1.0
RB05313-DUP,2024-04-29,TH-SOUTH,Original Blue,TV Ad,80,547,32658.19,4,5.0
RB07076,2024-12-31,EUROPE-EU,Krating Daeng 250,extreme sports,60,621,50927.25,2,6.0
RB08405,2024-10-05,ASIA-PACIFIC,Sugarfree,Social Media,90,500,57154.77,0,2.0
RB08650,2024-07-30,USA-EAST,Original Blue,Social Media,80,322,56989.91,0,8.0
RB08135,2023-08-16,TH-CENTRAL,Sugarfree,TV Ad,90,828,56452.54,2,1.0
RB00262,2023-04-13,USA-WEST,Red Edition,extreme sports,75,545,48406.28,1,10.0
RB08855-DUP,2024-01-09,TH-CENTRAL,Red Edition,Social Media,75,503,23656.4,3,4.0
RB04197,2023-03-03,TH-SOUTH,Original Blue,Social Media,80,475,20985.61,1,3.0
RB02661,2024-07-25,TH-CENTRAL,Original Blue,in-store promo,80,511,35795.45,3,6.0
RB05934,2023-05-22,TH-CENTRAL,Sugarfree,extreme sports,90,591,12158.56,0,3.0
RB07483,2024-05-10,EUROPE-EU,Krating Daeng 250,f1 sponsorship,60,618,44976.75,1,10.0
RB05101,2024-08-25,TH-SOUTH,Krating Daeng 250,in-store promo,60,556,38756.82,2,6.0
RB02269,2024-10-10,USA-EAST,Tropical Edition,in-store promo,85,515,50265.35,3,6.0
RB06820,2023-02-19,USA-EAST,Original Blue,extreme sports,80,657,46913.32,0,3.0
RB04650,2023-08-13,TH-NORTH,Original Blue,Social Media,80,381,11383.75,1,6.0
RB07838,2024-12-18,TH-CENTRAL,Tropical Edition,Social Media,85,557,21978.17,2,9.0
RB02235,2023-02-26,EUROPE-EU,Red Edition,extreme sports,75,759,18209.62,4,10.0
RB04671,2023-05-28,TH-NORTH,Sugarfree,in-store promo,90,664,41201.25,2,9.0
RB00859,2024-10-26,USA-WEST,Sugarfree,Social Media,90,571,37202.53,0,9.0
RB01467,2024-05-11,TH-CENTRAL,Krating Daeng 250,extreme sports,60,479,6925.12,2,6.0
RB05219,2023-04-12,USA-WEST,Red Edition,in-store promo,75,568,32658.19,2,4.0
RB05872,2023-07-13,USA-EAST,Sugarfree,TV Ad,90,684,56864.42,3,7.0
RB01322,2024-10-24,USA-WEST,Red Edition,f1 sponsorship,75,546,19333.98,3,10.0
RB01112,2024-09-30,TH-SOUTH,Red Edition,extreme sports,75,564,32658.19,5,6.0
RB00311,2023-06-06,ASIA-PACIFIC,Red Edition,TV Ad,75,774,5286.5,2,4.0
RB01860,2023-07-17,USA-EAST,Original Blue,extreme sports,80,398,34852.32,5,9.0
RB08711,2023-12-12,USA-WEST,Original Blue,in-store promo,80,430,54249.97,2,6.0
RB08757,2024-04-23,TH-NORTH,Krating Daeng 250,Social Media,60,559,55163.75,2,4.0
RB09537,2023-01-19,TH-SOUTH,Original Blue,Social Media,80,314,50854.99,3,4.0
RB02260,2023-07-17,TH-EAST,Tropical Edition,Social Media,85,436,40770.22,1,3.0
RB08673,2024-02-10,TH-SOUTH,Red Edition,extreme sports,75,495,46058.99,1,9.0
RB06053,2023-06-24,TH-CENTRAL,Krating Daeng 250,in-store promo,60,672,12659.68,0,6.0
RB07515,2023-08-26,TH-NORTH,Tropical Edition,TV Ad,85,614,45077.46,1,9.0
RB07769,2024-08-22,TH-CENTRAL,Tropical Edition,TV Ad,85,339,46620.77,2,3.0
RB02887,2023-09-05,USA-EAST,Tropical Edition,TV Ad,85,440,26579.49,3,5.0
RB08787,2024-01-01,ASIA-PACIFIC,Tropical Edition,f1 sponsorship,85,653,56215.68,4,4.0
RB06140,2023-11-01,TH-EAST,Original Blue,Social Media,80,596,30935.19,3,5.0
RB08400,2023-08-26,USA-WEST,Sugarfree,Social Media,90,419,26227.97,1,3.0
RB08641,2024-04-29,TH-NORTH,Sugarfree,in-store promo,90,521,24006.87,3,3.0
RB08898,2023-01-03,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,485,30588.04,3,2.0
RB01476,2024-02-21,TH-CENTRAL,Red Edition,Social Media,75,517,44282.15,1,5.0
RB00599,2024-01-04,TH-SOUTH,Krating Daeng 250,extreme sports,60,668,37242.59,2,7.0
RB01988,2024-12-20,TH-EAST,Red Edition,f1 sponsorship,75,408,55021.58,2,6.0
RB04681,2023-08-27,TH-NORTH,Original Blue,Social Media,80,467,56427.48,5,8.0
RB05584,2023-02-23,TH-CENTRAL,Krating Daeng 250,Social Media,60,466,14262.67,0,6.0
RB05656,2023-05-06,TH-CENTRAL,Sugarfree,TV Ad,90,465,15952.39,3,6.0
RB08943,2024-03-29,USA-EAST,Sugarfree,in-store promo,90,602,8526.42,3,1.0
RB05921,2024-06-02,TH-NORTH,Red Edition,f1 sponsorship,75,681,8020.73,5,6.0
RB09398,2023-02-06,TH-EAST,Red Edition,TV Ad,75,515,32658.19,1,6.0
RB08960,2024-05-25,TH-EAST,Sugarfree,in-store promo,90,554,17403.72,2,10.0
RB03356,2023-03-11,USA-WEST,Red Edition,TV Ad,75,460,25521.91,5,6.0
RB06850,2023-05-11,TH-CENTRAL,Krating Daeng 250,extreme sports,60,633,29871.65,0,8.0
RB04582,2023-05-14,TH-CENTRAL,Red Edition,TV Ad,75,621,28827.08,1,4.0
RB05877,2024-06-28,TH-EAST,Red Edition,f1 sponsorship,75,429,55998.62,5,6.0
RB08470,2023-02-25,TH-CENTRAL,Krating Daeng 250,Social Media,60,622,24099.96,2,2.0
RB07391,2023-06-19,USA-EAST,Tropical Edition,extreme sports,85,497,50241.1,3,10.0
RB05144,2023-09-18,TH-SOUTH,Sugarfree,Social Media,90,447,42369.23,4,8.0
RB04488,2023-01-22,ASIA-PACIFIC,Krating Daeng 250,f1 sponsorship,60,517,53877.52,2,7.0
RB04040,2023-11-09,TH-NORTH,Tropical Edition,TV Ad,85,456,10916.6,2,4.0
RB07608,2024-03-25,EUROPE-EU,Krating Daeng 250,extreme sports,60,649,32300.46,1,6.0
RB04031,2024-03-07,USA-EAST,Tropical Edition,in-store promo,85,533,52233.97,2,6.0
RB05094,2024-12-22,TH-CENTRAL,Krating Daeng 250,in-store promo,60,258,36732.13,2,10.0
RB07622,2024-01-17,EUROPE-EU,Original Blue,Social Media,80,548,36028.27,0,10.0
RB04937,2024-08-28,TH-NORTH,Sugarfree,extreme sports,90,447,6883.98,3,9.0
RB06549,2023-12-22,TH-NORTH,Krating Daeng 250,in-store promo,60,856,18266.8,1,6.0
RB00071,2023-01-30,TH-CENTRAL,Krating Daeng 250,in-store promo,60,664,16960.16,0,7.0
RB05257,2024-10-19,TH-SOUTH,Sugarfree,in-store promo,90,592,47318.25,1,5.0
RB07631,2023-09-02,USA-WEST,Original Blue,f1 sponsorship,80,407,20079.42,2,6.0
RB08933,2023-06-06,TH-EAST,Tropical Edition,extreme sports,85,648,6708.76,2,6.0
RB04702,2023-12-16,TH-NORTH,Original Blue,TV Ad,80,683,38182.45,4,2.0
RB06872,2023-11-08,ASIA-PACIFIC,Original Blue,TV Ad,80,585,16703.86,5,6.0
RB07908,2024-03-29,USA-EAST,Sugarfree,Social Media,90,394,32658.19,0,6.0
RB07878,2023-03-11,ASIA-PACIFIC,Red Edition,in-store promo,75,511,20650.01,5,6.0
RB00026,2024-06-06,TH-SOUTH,Red Edition,f1 sponsorship,75,669,17143.43,1,6.0
RB08847,2024-11-11,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,625,16615.41,3,7.0
RB00291,2024-10-27,TH-NORTH,Krating Daeng 250,Social Media,60,712,23735.8,1,9.0
RB03482,2024-05-05,TH-NORTH,Krating Daeng 250,f1 sponsorship,60,433,15789.16,5,9.0
RB05714-DUP,2023-03-07,TH-EAST,Red Edition,f1 sponsorship,75,495,54802.5,0,6.0
RB01550,2023-03-26,TH-NORTH,Original Blue,TV Ad,80,368,41628.75,3,8.0
RB00107-DUP,2023-12-18,TH-SOUTH,Krating Daeng 250,f1 sponsorship,60,626,40142.25,1,10.0
RB09362,2024-03-04,TH-NORTH,Sugarfree,extreme sports,90,450,12941.23,0,10.0
RB01050,2023-01-30,USA-WEST,Red Edition,TV Ad,75,822,22089.87,1,10.0
RB06194,2024-06-13,TH-SOUTH,Krating Daeng 250,in-store promo,60,773,36018.19,1,3.0
RB07727,2024-07-03,USA-WEST,Sugarfree,in-store promo,90,853,14928.38,3,4.0
RB06049,2023-09-30,TH-CENTRAL,Krating Daeng 250,extreme sports,60,678,21763.5,4,4.0
RB03730,2024-07-23,USA-WEST,Krating Daeng 250,in-store promo,60,579,34362.34,0,5.0
RB05984,2023-08-17,EUROPE-EU,Sugarfree,Social Media,90,570,26642.25,1,10.0
RB01243,2023-01-05,TH-EAST,Red Edition,extreme sports,75,811,23553.7,2,8.0
RB00849,2024-01-20,TH-CENTRAL,Tropical Edition,TV Ad,85,784,37336.26,1,8.0
RB01977,2023-07-13,TH-SOUTH,Sugarfree,Social Media,90,741,59455.62,5,6.0
RB07649,2023-10-23,TH-NORTH,Original Blue,extreme sports,80,674,47036.04,4,8.0
RB03867,2024-10-09,USA-EAST,Tropical Edition,TV Ad,85,565,42003.53,0,8.0
RB05211,2023-04-14,TH-CENTRAL,Sugarfree,in-store promo,90,841,58045.5,2,8.0
RB08932,2024-06-09,TH-CENTRAL,Sugarfree,extreme sports,90,641,32658.19,1,7.0
RB02270,2024-03-18,TH-NORTH,Tropical Edition,Social Media,85,491,27865.53,0,7.0
RB06397,2024-05-03,TH-NORTH,Sugarfree,extreme sports,90,339,36451.86,0,4.0
RB04036-DUP,2024-03-10,TH-NORTH,Krating Daeng 250,TV Ad,60,393,13590.46,4,3.0
RB06579,2023-06-17,USA-WEST,Sugarfree,Social Media,90,354,43612.31,4,4.0
RB07756,2023-09-21,TH-CENTRAL,Sugarfree,extreme sports,90,200,40168.09,1,7.0
RB00981,2024-10-04,TH-NORTH,Krating Daeng 250,TV Ad,60,550,27816.98,2,2.0
RB07517,2023-06-26,TH-NORTH,Krating Daeng 250,TV Ad,60,496,35504.39,2,6.0
RB03005,2024-11-20,EUROPE-EU,Sugarfree,in-store promo,90,364,50287.46,2,1.0
RB07549,2024-01-25,USA-EAST,Krating Daeng 250,extreme sports,60,635,42835.19,4,6.0
RB00132,2024-03-20,EUROPE-EU,Krating Daeng 250,extreme sports,60,459,36139.58,3,7.0
RB08520,2024-11-16,TH-NORTH,Sugarfree,TV Ad,90,611,24758.32,2,6.0
RB05041,2024-08-07,USA-EAST,Original Blue,in-store promo,80,504,25383.56,1,8.0
RB00029,2023-07-13,ASIA-PACIFIC,Tropical Edition,f1 sponsorship,85,545,56217.29,3,4.0
RB05768,2024-01-19,TH-CENTRAL,Tropical Edition,in-store promo,85,595,48614.65,1,9.0
RB04502,2023-12-11,TH-NORTH,Tropical Edition,in-store promo,85,563,516212.96,2,6.0
RB04266,2023-10-28,TH-CENTRAL,Tropical Edition,extreme sports,85,552,28902.48,2,1.0
RB05828,2024-07-12,TH-CENTRAL,Sugarfree,TV Ad,90,644,12919.76,2,7.0
RB03796,2024-06-30,EUROPE-EU,Original Blue,in-store promo,80,594,33201.21,5,8.0
RB05833,2024-12-11,TH-CENTRAL,Tropical Edition,in-store promo,85,457,32658.19,4,6.0
RB07178,2023-06-28,TH-NORTH,Original Blue,f1 sponsorship,80,297,28768.98,1,2.0
RB00440,2023-05-03,TH-NORTH,Original Blue,TV Ad,80,387,32658.19,4,8.0
RB03507,2023-05-02,TH-SOUTH,Sugarfree,in-store promo,90,414,10490.26,3,8.0
RB06529,2024-04-23,TH-CENTRAL,Tropical Edition,in-store promo,85,742,47405.11,4,5.0
RB01840,2024-11-03,TH-NORTH,Sugarfree,TV Ad,90,625,45079.08,5,6.0
RB04766,2024-08-29,EUROPE-EU,Original Blue,Social Media,80,457,26586.92,1,6.0
RB04200,2024-06-26,TH-SOUTH,Krating Daeng 250,Social Media,60,544,50121.39,1,10.0
RB08259,2023-09-22,USA-WEST,Tropical Edition,in-store promo,85,472,32658.19,2,1.0
RB06423-DUP,2024-03-20,TH-EAST,Original Blue,TV Ad,80,609,30370.14,3,10.0
RB01849,2024-03-04,TH-NORTH,Original Blue,TV Ad,80,730,21051.52,1,7.0
RB07836,2024-10-18,TH-EAST,Krating Daeng 250,f1 sponsorship,60,405,21339.78,5,8.0
RB08411,2024-09-03,EUROPE-EU,Tropical Edition,extreme sports,85,539,10329.53,5,7.0
RB02542,2024-07-07,USA-EAST,Original Blue,f1 sponsorship,80,640,22254.76,0,9.0
RB07097,2023-04-21,USA-EAST,Original Blue,TV Ad,80,504,37000.38,2,3.0
RB07065,2023-02-12,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,697,14431.6,1,7.0
RB06030,2024-09-14,EUROPE-EU,Red Edition,extreme sports,75,496,14316.57,2,7.0
RB03464,2023-02-23,TH-NORTH,Tropical Edition,extreme sports,85,618,23021.25,1,5.0
RB01226,2024-09-10,EUROPE-EU,Tropical Edition,extreme sports,85,713,36247.53,1,10.0
RB02947,2024-08-23,EUROPE-EU,Red Edition,extreme sports,75,473,45749.94,5,10.0
RB08704,2023-05-29,USA-WEST,Sugarfree,Social Media,90,526,5607.15,5,1.0
RB04413,2023-08-11,TH-NORTH,Sugarfree,f1 sponsorship,90,685,23330.04,5,5.0
RB03041,2023-12-17,USA-WEST,Krating Daeng 250,in-store promo,60,706,44779.6,0,10.0
RB03836,2023-08-09,TH-EAST,Original Blue,in-store promo,80,442,22484.45,3,10.0
RB05863,2024-02-14,USA-EAST,Tropical Edition,TV Ad,85,532,33235.99,2,7.0
RB04840,2024-12-21,TH-SOUTH,Original Blue,extreme sports,80,576,32658.19,3,6.0
RB07900,2023-01-13,TH-SOUTH,Krating Daeng 250,in-store promo,60,662,17982.7,4,6.0
RB06952,2024-09-03,TH-EAST,Sugarfree,TV Ad,90,414,41153.65,1,6.0
RB00294,2023-01-12,USA-EAST,Red Edition,Social Media,75,768,6700.02,2,4.0
RB08227,2024-04-03,TH-CENTRAL,Tropical Edition,extreme sports,85,840,52581.5,1,2.0
RB08426,2024-04-07,TH-SOUTH,Original Blue,extreme sports,80,589,45413.44,5,10.0
RB02613,2024-02-21,USA-EAST,Original Blue,in-store promo,80,410,58685.92,0,9.0
RB05108,2023-10-04,USA-EAST,Sugarfree,TV Ad,90,463,47121.33,2,6.0
RB05373,2024-08-31,USA-WEST,Krating Daeng 250,extreme sports,60,354,1010567.56,3,9.0
RB04674,2023-05-05,USA-EAST,Sugarfree,in-store promo,90,679,56809.46,2,4.0
RB09325,2024-09-10,USA-EAST,Original Blue,TV Ad,80,734,52695.01,3,7.0
RB01768,2024-08-06,TH-CENTRAL,Sugarfree,Social Media,90,436,32658.19,4,4.0
RB07666,2024-02-05,TH-CENTRAL,Original Blue,Social Media,80,894,36012.65,1,6.0
RB04835,2023-07-09,TH-SOUTH,Sugarfree,Social Media,90,362,35110.98,3,5.0
RB09162,2024-04-23,EUROPE-EU,Tropical Edition,Social Media,85,714,50621.66,2,7.0
RB01643,2024-02-10,USA-WEST,Tropical Edition,Social Media,85,720,27306.73,3,4.0
RB04724,2023-07-09,TH-EAST,Red Edition,f1 sponsorship,75,378,6317.46,3,7.0
RB05117,2023-02-01,USA-WEST,Red Edition,TV Ad,75,479,34663.17,2,6.0
RB06328,2023-12-19,USA-WEST,Sugarfree,extreme sports,90,598,52297.48,1,3.0
RB02233,2023-07-18,TH-NORTH,Krating Daeng 250,Social Media,60,393,15849.02,3,5.0
RB05913,2024-12-19,TH-CENTRAL,Sugarfree,TV Ad,90,523,43808.94,2,5.0
